Date,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Week_of_Month,Is_Weekend,Is_Month_Start,Is_Month_End,Transaction Description,Transaction_Description_Clean,Category,Amount,Type,Is_Income,Category_Avg_Amount,Monthly_Total_By_Category,Previous_Transaction_Amount,Rolling_7day_Avg,Rolling_30day_Avg,Days_Since_Last_Transaction,Cumulative_Spending_By_Category,Transaction_Count_By_Category
2021-06-02,2021,6,June,2,2,2,Wednesday,22,1,0,0,0,Forward sense cause write right.,Forward sense cause write right.,Utilities,1915.87,Expense,0,935.2482165605096,6356.2699999999995,904.97,873.8485714285715,1032.655,2.0,44094.26,47
2021-06-02,2021,6,June,2,2,2,Wednesday,22,1,0,0,0,Approach join stuff future.,Approach join stuff future.,Health & Fitness,1964.95,Expense,0,955.2240789473684,3639.4700000000003,1915.87,1142.4357142857143,1089.2506666666666,0.0,40744.09,44
2021-06-03,2021,6,June,2,3,3,Thursday,22,1,0,0,0,Ahead event yeah make.,Ahead event yeah make.,Investment,820.0,Income,1,2558.112676056338,5599.0,1964.95,1236.337142857143,1083.0666666666666,1.0,66751.0,30
2021-06-06,2021,6,June,2,6,6,Sunday,22,1,1,0,0,Wait it quickly produce beat.,Wait it quickly produce beat.,Salary,1982.06,Expense,0,1020.9147260273971,1982.06,820.0,1343.2214285714285,1144.021,3.0,35059.34,39
2021-06-06,2021,6,June,2,6,6,Sunday,22,1,1,0,0,Require bank child.,Require bank child.,Utilities,734.16,Expense,0,935.2482165605096,6356.2699999999995,1982.06,1281.6928571428573,1139.2236666666665,0.0,44828.42,48
2021-06-06,2021,6,June,2,6,6,Sunday,22,1,1,0,0,First blood accept final.,First blood accept final.,Shopping,823.45,Expense,0,979.205,1665.5100000000002,734.16,1306.4942857142858,1139.4716666666668,0.0,48143.27,46
2021-06-09,2021,6,June,2,9,2,Wednesday,23,2,0,0,0,Bill beautiful issue.,Bill beautiful issue.,Food & Drink,1580.56,Expense,0,1070.425436241611,3735.41,823.45,1403.0071428571428,1134.637,3.0,42736.15,40
2021-06-11,2021,6,June,2,11,4,Friday,23,2,0,0,0,Mention billion bed never others.,Mention billion bed never others.,Rent,666.08,Expense,0,982.2750909090909,3608.04,1580.56,1224.4657142857143,1109.443,2.0,56126.81,49
2021-06-11,2021,6,June,2,11,4,Friday,23,2,0,0,0,Activity including single right.,Activity including single right.,Shopping,575.45,Expense,0,979.205,1665.5100000000002,666.08,1025.9657142857143,1075.137,0.0,48718.72,47
2021-06-14,2021,6,June,2,14,0,Monday,24,2,0,0,0,Occur college herself.,Occur college herself.,Utilities,673.39,Expense,0,935.2482165605096,6356.2699999999995,575.45,1005.0214285714285,1091.404,3.0,45501.81,49
2021-06-15,2021,6,June,2,15,1,Tuesday,24,3,0,0,0,Feeling manage as.,Feeling manage as.,Utilities,1834.33,Expense,0,935.2482165605096,6356.2699999999995,673.39,983.9171428571428,1123.3149999999998,1.0,47336.14,50
2021-06-16,2021,6,June,2,16,2,Wednesday,24,3,0,0,0,Inside machine baby.,Inside machine baby.,Shopping,266.61,Expense,0,979.205,1665.5100000000002,1834.33,917.1242857142857,1105.6159999999998,1.0,48985.33,48
2021-06-20,2021,6,June,2,20,6,Sunday,24,3,1,0,0,Result many pattern.,Result many pattern.,Rent,626.07,Expense,0,982.2750909090909,3608.04,266.61,888.9271428571428,1111.4540000000002,4.0,56752.88,50
2021-06-20,2021,6,June,2,20,6,Sunday,24,3,1,0,0,Career according.,Career according.,Health & Fitness,1628.24,Expense,0,955.2240789473684,3639.4700000000003,626.07,895.7385714285714,1131.5333333333333,0.0,42372.33,45
2021-06-22,2021,6,June,2,22,1,Tuesday,25,4,0,0,0,Success here television key.,Success here television key.,Rent,1295.59,Expense,0,982.2750909090909,3608.04,1628.24,985.6685714285715,1062.653,2.0,58048.47,51
2021-06-23,2021,6,June,2,23,2,Wednesday,25,4,0,0,0,Carry fly water cut fire.,Carry fly water cut fire.,Health & Fitness,46.28,Expense,0,955.2240789473684,3639.4700000000003,1295.59,910.0728571428572,1048.1896666666667,1.0,42418.61,46
2021-06-24,2021,6,June,2,24,3,Thursday,25,4,0,0,0,Fact reason make office.,Fact reason make office.,Entertainment,690.05,Expense,0,1036.1221678321679,1150.87,46.28,912.4528571428572,1007.158,1.0,42948.13,43
2021-06-26,2021,6,June,2,26,5,Saturday,25,4,1,0,0,Heavy staff hotel box.,Heavy staff hotel box.,Entertainment,460.82,Expense,0,1036.1221678321679,1150.87,690.05,716.2371428571429,1010.4346666666667,2.0,43408.95,44
2021-06-27,2021,6,June,2,27,6,Sunday,25,4,1,0,0,Or nation race.,Or nation race.,Investment,2923.0,Income,1,2558.112676056338,5599.0,460.82,1095.7214285714285,1076.759,1.0,69674.0,31
2021-06-28,2021,6,June,2,28,0,Monday,26,4,0,0,0,Cause field education child.,Cause field education child.,Utilities,1198.52,Expense,0,935.2482165605096,6356.2699999999995,2923.0,1177.5,1071.1943333333334,1.0,48534.659999999996,51
2021-06-28,2021,6,June,2,28,0,Monday,26,4,0,0,0,Available wrong look husband.,Available wrong look husband.,Investment,1856.0,Income,1,2558.112676056338,5599.0,1198.52,1210.037142857143,1075.3993333333333,0.0,71530.0,32
2021-06-28,2021,6,June,2,28,0,Monday,26,4,0,0,0,Well left.,Well left.,Rent,1020.3,Expense,0,982.2750909090909,3608.04,1856.0,1170.7099999999998,1079.905,0.0,59068.77,52
2021-06-28,2021,6,June,2,28,0,Monday,26,4,0,0,0,Something story attorney summer.,Something story attorney summer.,Food & Drink,1327.24,Expense,0,1070.425436241611,3735.41,1020.3,1353.7042857142858,1070.9896666666666,0.0,44063.39,41
2021-06-29,2021,6,June,2,29,1,Tuesday,26,5,0,0,0,Myself so growth time.,Myself so growth time.,Food & Drink,827.61,Expense,0,1070.425436241611,3735.41,1327.24,1373.3557142857142,1064.59,1.0,44891.0,42
2021-07-04,2021,7,July,3,4,6,Sunday,26,1,1,0,0,Point be shoulder price great.,Point be shoulder price great.,Entertainment,1939.48,Expense,0,1036.1221678321679,2717.95,827.61,1584.5928571428572,1126.4113333333335,5.0,45348.43,45
2021-07-04,2021,7,July,3,4,6,Sunday,26,1,1,0,0,Worker quality hundred sell whole.,Worker quality hundred sell whole.,Salary,475.67,Expense,0,1020.9147260273971,5450.17,1939.48,1234.9742857142858,1136.844,0.0,35535.01,40
2021-07-04,2021,7,July,3,4,6,Sunday,26,1,1,0,0,Action else.,Action else.,Salary,1808.91,Expense,0,1020.9147260273971,5450.17,475.67,1322.172857142857,1156.0119999999997,0.0,37343.92,41
2021-07-06,2021,7,July,3,6,1,Tuesday,27,1,0,0,0,Newspaper reach determine hear leg.,Newspaper reach determine hear leg.,Other,4282.0,Income,1,2726.7279411764707,11996.0,1808.91,1668.7442857142855,1259.9166666666667,2.0,91902.0,33
2021-07-07,2021,7,July,3,7,2,Wednesday,27,1,0,0,0,General agency bit.,General agency bit.,Shopping,1010.78,Expense,0,979.205,1550.53,4282.0,1667.3842857142859,1271.948,1.0,49996.11,49
2021-07-09,2021,7,July,3,9,4,Friday,27,2,0,0,0,Break wait.,Break wait.,Utilities,1635.61,Expense,0,935.2482165605096,4768.82,1010.78,1711.437142857143,1296.3026666666667,2.0,50170.27,52
2021-07-09,2021,7,July,3,9,4,Friday,27,2,0,0,0,Find lay deal lot.,Find lay deal lot.,Utilities,1747.27,Expense,0,935.2482165605096,4768.82,1635.61,1842.817142857143,1290.6826666666668,0.0,51917.54,53
2021-07-10,2021,7,July,3,10,5,Saturday,27,2,1,0,0,Feel special.,Feel special.,Rent,1425.69,Expense,0,982.2750909090909,3730.75,1747.27,1769.4185714285716,1272.7073333333333,1.0,60494.46,53
2021-07-10,2021,7,July,3,10,5,Saturday,27,2,1,0,0,Just recent.,Just recent.,Other,3540.0,Income,1,2726.7279411764707,11996.0,1425.69,2207.18,1363.374,0.0,95442.0,34
2021-07-11,2021,7,July,3,11,6,Sunday,27,2,1,0,0,Support possible.,Support possible.,Rent,577.28,Expense,0,982.2750909090909,3730.75,3540.0,2031.2328571428573,1316.548,1.0,61071.74,54
2021-07-11,2021,7,July,3,11,6,Sunday,27,2,1,0,0,Might necessary former.,Might necessary former.,Travel,904.15,Expense,0,1059.3611875000001,904.15,577.28,1548.6828571428573,1322.2143333333333,0.0,65292.05,62
2021-07-11,2021,7,July,3,11,6,Sunday,27,2,1,0,0,Discussion if continue policy.,Discussion if continue policy.,Shopping,192.51,Expense,0,979.205,1550.53,904.15,1431.787142857143,1301.183,0.0,50188.62,50
2021-07-12,2021,7,July,3,12,0,Monday,28,2,0,0,0,Ahead pass culture or.,Ahead pass culture or.,Salary,1770.41,Expense,0,1020.9147260273971,5450.17,192.51,1451.0442857142857,1307.5113333333334,1.0,39114.33,42
2021-07-13,2021,7,July,3,13,1,Tuesday,28,2,0,0,0,Relate day.,Relate day.,Shopping,115.98,Expense,0,979.205,1550.53,1770.41,1218.0028571428572,1289.1746666666666,1.0,50304.6,51
2021-07-14,2021,7,July,3,14,2,Wednesday,28,2,0,0,0,Big the cost for leader.,Big the cost for leader.,Entertainment,778.47,Expense,0,1036.1221678321679,2717.95,115.98,1125.5428571428572,1295.9419999999998,1.0,46126.9,46
2021-07-15,2021,7,July,3,15,3,Thursday,28,3,0,0,0,Month police others particularly.,Month police others particularly.,Investment,730.0,Income,1,2558.112676056338,730.0,778.47,724.1142857142856,1297.829,1.0,72260.0,33
2021-07-19,2021,7,July,3,19,0,Monday,29,3,0,0,0,Girl suddenly.,Girl suddenly.,Rent,1679.96,Expense,0,982.2750909090909,3730.75,730.0,881.64,1292.6833333333334,4.0,62751.7,55
2021-07-19,2021,7,July,3,19,0,Monday,29,3,0,0,0,Try opportunity public.,Try opportunity public.,Utilities,283.82,Expense,0,935.2482165605096,4768.82,1679.96,793.0214285714286,1293.257,0.0,52201.36,54
2021-07-23,2021,7,July,3,23,4,Friday,29,4,0,0,0,Home others offer institution main.,Home others offer institution main.,Other,4174.0,Income,1,2726.7279411764707,11996.0,283.82,1361.8057142857142,1411.5213333333334,4.0,99616.0,35
2021-07-23,2021,7,July,3,23,4,Friday,29,4,0,0,0,Draw bring health.,Draw bring health.,Salary,1395.18,Expense,0,1020.9147260273971,5450.17,4174.0,1308.2014285714286,1403.7526666666665,0.0,40509.51,43
2021-07-24,2021,7,July,3,24,5,Saturday,29,4,1,0,0,Never majority cell.,Never majority cell.,Rent,47.82,Expense,0,982.2750909090909,3730.75,1395.18,1298.464285714286,1362.1603333333335,1.0,62799.52,56
2021-07-28,2021,7,July,3,28,2,Wednesday,30,4,0,0,0,People tend weight machine.,People tend weight machine.,Utilities,1102.12,Expense,0,935.2482165605096,4768.82,47.82,1344.7,1397.355,4.0,53303.479999999996,55
2021-07-29,2021,7,July,3,29,3,Thursday,30,5,0,0,0,White measure manager range.,White measure manager range.,Shopping,231.26,Expense,0,979.205,1550.53,1102.12,1273.4514285714286,1382.0620000000001,1.0,50535.86,52
2021-08-02,2021,8,August,3,2,0,Monday,31,1,0,0,0,Major bar air set.,Major bar air set.,Travel,252.48,Expense,0,1059.3611875000001,1288.09,231.26,1069.5257142857142,1375.1173333333331,4.0,65544.53,63
2021-08-06,2021,8,August,3,6,4,Friday,31,1,0,0,0,Ever mrs.,Ever mrs.,Salary,134.99,Expense,0,1020.9147260273971,1930.19,252.48,1048.2642857142857,1282.1836666666668,4.0,40644.5,44
2021-08-07,2021,8,August,3,7,5,Saturday,31,1,1,0,0,Not significant manager member.,Not significant manager member.,Salary,1197.51,Expense,0,1020.9147260273971,1930.19,134.99,623.0514285714286,1282.15,1.0,41842.01,45
2021-08-07,2021,8,August,3,7,5,Saturday,31,1,1,0,0,Environmental myself.,Environmental myself.,Investment,1676.0,Income,1,2558.112676056338,3025.0,1197.51,663.1685714285713,1276.15,0.0,73936.0,34
2021-08-08,2021,8,August,3,8,6,Sunday,31,2,1,0,0,State among rest national wrong.,State among rest national wrong.,Food & Drink,1233.47,Expense,0,1070.425436241611,4474.030000000001,1676.0,832.5471428571428,1283.2556666666667,1.0,46124.47,43
2021-08-09,2021,8,August,3,9,0,Monday,32,2,0,0,0,Fear yourself last.,Fear yourself last.,Shopping,382.75,Expense,0,979.205,2345.02,1233.47,729.78,1251.7726666666667,1.0,50918.61,53
2021-08-11,2021,8,August,3,11,2,Wednesday,32,2,0,0,0,Keep yes.,Keep yes.,Health & Fitness,144.68,Expense,0,955.2240789473684,2049.05,382.75,717.4114285714286,1229.0083333333334,2.0,42563.29,47
2021-08-13,2021,8,August,3,13,4,Friday,32,2,0,0,0,Specific onto go.,Specific onto go.,Food & Drink,787.0,Expense,0,1070.425436241611,4474.030000000001,144.68,793.7714285714286,1190.5923333333333,2.0,46911.47,44
2021-08-13,2021,8,August,3,13,4,Friday,32,2,0,0,0,Pattern size spend.,Pattern size spend.,Shopping,1962.27,Expense,0,979.205,2345.02,787.0,1054.8114285714287,1240.1456666666668,0.0,52880.88,54
2021-08-15,2021,8,August,3,15,6,Sunday,32,3,1,0,0,Go exactly much food region.,Go exactly much food region.,Food & Drink,720.62,Expense,0,1070.425436241611,4474.030000000001,1962.27,986.6842857142857,1203.8693333333333,2.0,47632.090000000004,45
2021-08-16,2021,8,August,3,16,0,Monday,33,3,0,0,0,Environment teach world quickly believe.,Environment teach world quickly believe.,Investment,1349.0,Income,1,2558.112676056338,3025.0,720.62,939.9700000000001,1106.1026666666667,1.0,75285.0,35
2021-08-18,2021,8,August,3,18,2,Wednesday,33,3,0,0,0,Yeah term.,Yeah term.,Health & Fitness,275.49,Expense,0,955.2240789473684,2049.05,1349.0,803.1157142857144,1081.593,2.0,42838.78,48
2021-08-20,2021,8,August,3,20,4,Friday,33,3,0,0,0,Economic represent stock.,Economic represent stock.,Health & Fitness,1628.88,Expense,0,955.2240789473684,2049.05,275.49,981.1342857142857,1081.3686666666667,2.0,44467.66,49
2021-08-21,2021,8,August,3,21,5,Saturday,33,3,1,0,0,Central plan physical heart.,Central plan physical heart.,Other,4420.0,Income,1,2726.7279411764707,4420.0,1628.88,1591.8942857142858,1170.4596666666666,1.0,104036.0,36
2021-08-21,2021,8,August,3,21,5,Saturday,33,3,1,0,0,Idea seek.,Idea seek.,Utilities,135.57,Expense,0,935.2482165605096,135.57,4420.0,1498.8328571428572,1127.4556666666665,0.0,53439.049999999996,56
2021-08-22,2021,8,August,3,22,6,Sunday,33,4,1,0,0,Wear force able similar.,Wear force able similar.,Salary,83.6,Expense,0,1020.9147260273971,1930.19,135.57,1230.4514285714286,1012.2423333333334,1.0,41925.61,46
2021-08-23,2021,8,August,3,23,0,Monday,34,4,0,0,0,Play recently sure somebody.,Play recently sure somebody.,Entertainment,1772.72,Expense,0,1036.1221678321679,2352.08,83.6,1380.7514285714285,1052.0903333333333,1.0,47899.62,47
2021-08-24,2021,8,August,3,24,1,Tuesday,34,4,0,0,0,Why station manager.,Why station manager.,Travel,1035.61,Expense,0,1059.3611875000001,1288.09,1772.72,1335.9814285714288,1056.4723333333334,1.0,66580.14,64
2021-08-25,2021,8,August,3,25,2,Wednesday,34,4,0,0,0,Front official not.,Front official not.,Salary,514.09,Expense,0,1020.9147260273971,1930.19,1035.61,1370.067142857143,1067.1916666666666,1.0,42439.7,47
2021-08-27,2021,8,August,3,27,4,Friday,34,4,0,0,0,Thus several animal phone.,Thus several animal phone.,Entertainment,579.36,Expense,0,1036.1221678321679,2352.08,514.09,1220.1357142857144,1027.49,2.0,48478.98,48
2021-08-29,2021,8,August,3,29,6,Sunday,34,5,1,0,0,Buy tax.,Buy tax.,Food & Drink,1732.94,Expense,0,1070.425436241611,4474.030000000001,579.36,836.2700000000001,1081.3886666666667,2.0,49365.03,46
2021-09-05,2021,9,September,3,5,6,Sunday,35,1,1,0,0,A when dark read.,A when dark read.,Rent,1600.69,Expense,0,982.2750909090909,3661.1,1732.94,1045.5728571428572,1108.7959999999998,7.0,64400.21,57
2021-09-06,2021,9,September,3,6,0,Monday,36,1,0,0,0,City usually ever.,City usually ever.,Shopping,1489.18,Expense,0,979.205,2173.86,1600.69,1246.3700000000001,1134.1019999999999,1.0,54370.06,55
2021-09-09,2021,9,September,3,9,3,Thursday,36,2,0,0,0,Bar professor power.,Bar professor power.,Shopping,684.68,Expense,0,979.205,2173.86,1489.18,1090.9357142857143,1100.926,3.0,55054.74,56
2021-09-09,2021,9,September,3,9,3,Thursday,36,2,0,0,0,Personal rise sense investment.,Personal rise sense investment.,Other,3509.0,Income,1,2726.7279411764707,8357.0,684.68,1444.277142857143,1208.432,0.0,107545.0,37
2021-09-09,2021,9,September,3,9,3,Thursday,36,2,0,0,0,Ability live.,Ability live.,Travel,1604.28,Expense,0,1059.3611875000001,2111.01,3509.0,1600.0185714285712,1122.7746666666667,0.0,68184.42,65
2021-09-10,2021,9,September,3,10,4,Friday,36,2,0,0,0,Difficult quite act receive stage.,Difficult quite act receive stage.,Rent,866.91,Expense,0,982.2750909090909,3661.1,1604.28,1641.0971428571427,1105.1656666666668,1.0,65267.12,58
2021-09-11,2021,9,September,3,11,5,Saturday,36,2,1,0,0,Local director become.,Local director become.,Utilities,1095.49,Expense,0,935.2482165605096,4065.17,866.91,1550.032857142857,1140.088,1.0,54534.54,57
2021-09-11,2021,9,September,3,11,5,Saturday,36,2,1,0,0,Finish thing.,Finish thing.,Rent,662.56,Expense,0,982.2750909090909,3661.1,1095.49,1416.0142857142857,1125.436,0.0,65929.68,59
2021-09-11,2021,9,September,3,11,5,Saturday,36,2,1,0,0,Similar send card year.,Similar send card year.,Salary,1209.22,Expense,0,1020.9147260273971,1918.8000000000002,662.56,1376.02,1158.0346666666667,0.0,43648.92,48
2021-09-11,2021,9,September,3,11,5,Saturday,36,2,1,0,0,Most across.,Most across.,Salary,709.58,Expense,0,1020.9147260273971,1918.8000000000002,1209.22,1379.5771428571427,1173.2713333333334,0.0,44358.5,49
2021-09-15,2021,9,September,3,15,2,Wednesday,37,3,0,0,0,Goal defense security turn.,Goal defense security turn.,Other,4063.0,Income,1,2726.7279411764707,8357.0,709.58,1458.7199999999998,1304.2050000000002,4.0,111608.0,38
2021-09-16,2021,9,September,3,16,3,Thursday,37,3,0,0,0,White fire cause everybody.,White fire cause everybody.,Health & Fitness,1031.04,Expense,0,955.2240789473684,1781.35,4063.0,1376.8285714285716,1298.656,1.0,45498.7,50
2021-09-16,2021,9,September,3,16,3,Thursday,37,3,0,0,0,Beautiful beyond sell.,Beautiful beyond sell.,Food & Drink,159.33,Expense,0,1070.425436241611,1373.47,1031.04,1275.7457142857145,1248.1003333333333,0.0,49524.36,47
2021-09-17,2021,9,September,3,17,4,Friday,37,3,0,0,0,Network outside parent.,Network outside parent.,Utilities,1906.05,Expense,0,935.2482165605096,4065.17,159.33,1391.5400000000002,1270.5196666666666,1.0,56440.59,58
2021-09-17,2021,9,September,3,17,4,Friday,37,3,0,0,0,Day parent country.,Day parent country.,Other,785.0,Income,1,2726.7279411764707,8357.0,1906.05,1409.0314285714287,1283.9279999999999,0.0,112393.0,39
2021-09-19,2021,9,September,3,19,6,Sunday,37,3,1,0,0,Position six soldier.,Position six soldier.,Investment,3500.0,Income,1,2558.112676056338,8088.0,785.0,1736.2857142857142,1395.772,2.0,78785.0,36
2021-09-19,2021,9,September,3,19,6,Sunday,37,3,1,0,0,History drop point audience.,History drop point audience.,Food & Drink,1214.14,Expense,0,1070.425436241611,1373.47,3500.0,1808.3657142857141,1410.0099999999998,0.0,50738.5,48
2021-09-19,2021,9,September,3,19,6,Sunday,37,3,1,0,0,Value car team nothing.,Value car team nothing.,Health & Fitness,750.31,Expense,0,955.2240789473684,1781.35,1214.14,1335.1242857142856,1369.6113333333335,0.0,46249.01,51
2021-09-19,2021,9,September,3,19,6,Sunday,37,3,1,0,0,Raise several west side admit.,Raise several west side admit.,Utilities,1063.63,Expense,0,935.2482165605096,4065.17,750.31,1339.7800000000002,1381.0449999999998,0.0,57504.22,59
2021-09-20,2021,9,September,3,20,0,Monday,38,3,0,0,0,Energy always.,Energy always.,Travel,506.73,Expense,0,1059.3611875000001,2111.01,1063.63,1389.4085714285716,1352.9693333333335,1.0,68691.15,66
2021-09-21,2021,9,September,3,21,1,Tuesday,38,3,0,0,0,Media pick may indeed.,Media pick may indeed.,Investment,4588.0,Income,1,2558.112676056338,8088.0,506.73,1772.544285714286,1496.7196666666669,1.0,83373.0,37
2021-09-28,2021,9,September,3,28,1,Tuesday,39,4,0,0,0,Policy mrs.,Policy mrs.,Rent,530.94,Expense,0,982.2750909090909,3661.1,4588.0,1736.25,1460.1216666666667,7.0,66460.62,60
2021-10-01,2021,10,October,4,1,4,Friday,39,1,0,1,0,Base bad tv.,Base bad tv.,Salary,437.0,Expense,0,1020.9147260273971,1901.48,530.94,1298.6785714285713,1327.3549999999998,3.0,44795.5,50
2021-10-07,2021,10,October,4,7,3,Thursday,40,1,0,0,0,Force only shake power poor.,Force only shake power poor.,Salary,408.35,Expense,0,1020.9147260273971,1901.48,437.0,1183.5657142857144,1336.4476666666667,6.0,45203.85,51
2021-10-08,2021,10,October,4,8,4,Friday,40,2,0,0,0,Role suffer around beat.,Role suffer around beat.,Investment,4203.0,Income,1,2558.112676056338,4203.0,408.35,1676.8071428571432,1473.761,1.0,87576.0,38
2021-10-13,2021,10,October,4,13,2,Wednesday,41,2,0,0,0,Law participant.,Law participant.,Other,1219.0,Income,1,2726.7279411764707,9308.0,4203.0,1699.0028571428572,1455.3036666666667,5.0,113612.0,40
2021-10-13,2021,10,October,4,13,2,Wednesday,41,2,0,0,0,Budget remain reduce.,Budget remain reduce.,Health & Fitness,1339.0,Expense,0,955.2240789473684,1339.0,1219.0,1817.8985714285716,1465.4166666666667,0.0,47588.01,52
